DEC1,DEC2,DEC3,DEC4,DEC_CENT,RA1,RA2,RA3,RA4,RA_CENT,TILENAME
-55.31633187,-55.31633187,-54.58590427,-54.58590427,-54.95277778,355.20436111,353.92068777,353.9322478,355.19280108,354.56252444,DES2338-5457
-57.45785642,-57.45785642,-56.7274341,-56.7274341,-57.09444444,1.09504157,359.73708841,359.75033475,1.08179523,0.41606499,DES0001-5705
-27.47574205,-27.47574205,-26.74528818,-26.74528818,-27.11111111,54.96143806,54.13811304,54.14079124,54.95875986,54.54977555,DES0338-2706
-42.46694862,-42.46694862,-41.73650297,-41.73650297,-42.10277778,9.78952891,8.79929622,8.80496752,9.78385761,9.29441257,DES0037-4206
-63.88230631,-63.88230631,-63.15190835,-63.15190835,-63.51944444,69.52836701,67.86900533,67.88996819,69.50740415,68.69868617,DES0434-6331
-61.74084837,-61.74084837,-61.01044044,-61.01044044,-61.37777778,75.23061313,73.68777039,73.70558243,75.21280109,74.45919176,DES0457-6122
-63.16849041,-63.16849041,-62.43808887,-62.43808887,-62.80555556,84.51383877,82.89547739,82.91530733,84.49400883,83.70465808,DES0534-6248
-57.45785642,-57.45785642,-56.7274341,-56.7274341,-57.09444444,353.21048173,351.85252856,351.8657749,353.19723538,352.53150514,DES2330-5705
-57.45785642,-57.45785642,-56.7274341,-56.7274341,-57.09444444,72.05608018,70.69812701,70.71137335,72.04283383,71.37710359,DES0445-5705
-53.17479275,-53.17479275,-52.44436076,-52.44436076,-52.81111111,66.78577873,65.5670666,65.57721978,66.77562555,66.17642267,DES0424-5248
-57.45785642,-57.45785642,-56.7274341,-56.7274341,-57.09444444,346.64001519,345.28206202,345.29530837,346.62676885,345.96103861,DES2303-5705
-53.88864058,-53.88864058,-53.15820997,-53.15820997,-53.525,356.07860541,354.8391739,354.84976901,356.0680103,355.45888965,DES2341-5331
-53.88864058,-53.88864058,-53.15820997,-53.15820997,-53.525,357.27948436,356.04005285,356.05064796,357.26888925,356.6597686,DES2346-5331
-51.03324149,-51.03324149,-50.30280583,-50.30280583,-50.66944444,64.2622291,63.10067581,63.10964216,64.25326275,63.68145246,DES0414-5040
-58.88552985,-58.88552985,-58.15511167,-58.15511167,-58.52222222,78.39927213,76.98568343,77.00024802,78.38470755,77.69247778,DES0510-5831
-47.46396751,-47.46396751,-46.73352694,-46.73352694,-47.1,68.65406842,67.57358679,67.58094792,68.64670729,68.11382761,DES0432-4706
-58.88552985,-58.88552985,-58.15511167,-58.15511167,-58.52222222,72.93061742,71.51702872,71.5315933,72.91605283,72.22382307,DES0448-5831
-58.17169418,-58.17169418,-57.44127386,-57.44127386,-57.80833333,88.55245697,87.16735194,87.18123568,88.53857323,87.85990445,DES0551-5748
-59.59936327,-59.59936327,-58.86894739,-58.86894739,-59.23611111,87.38957557,85.94607841,85.96137137,87.37428261,86.66782699,DES0546-5914
-57.45785642,-57.45785642,-56.7274341,-56.7274341,-57.09444444,87.82519987,86.4672467,86.48049304,87.81195352,87.14622328,DES0548-5705
1.79306059,1.79306059,2.52351833,2.52351833,2.15833333,150.4015943,149.6707787,149.67060308,150.40176992,150.0361865,DES1000+0209
-62.45467101,-62.45467101,-61.72426615,-61.72426615,-62.09166667,83.56326857,81.98369109,82.00247358,83.54448609,82.77347983,DES0531-6205
-52.46094357,-52.46094357,-51.73051029,-51.73051029,-52.09722222,359.26870662,358.06984951,358.07958509,359.25897104,358.66927807,DES2354-5205
-6.05955717,-6.05955717,-5.32909956,-5.32909956,-5.69444444,38.76511408,38.03055204,38.03101866,38.76464746,38.39783306,DES0233-0541
-62.45467101,-62.45467101,-61.72426615,-61.72426615,-62.09166667,82.03805512,80.45847764,80.47726012,82.01927264,81.24826638,DES0524-6205
-56.74401669,-56.74401669,-56.0135925,-56.0135925,-56.38055556,63.94315953,62.61111145,62.62376018,63.93051081,63.27713549,DES0413-5622
-51.74709313,-51.74709313,-51.01665863,-51.01665863,-51.38333333,66.57899883,65.39917997,65.40852048,66.56965831,65.9890894,DES0423-5123
-56.03017514,-56.03017514,-55.29974919,-55.29974919,-55.66666667,70.07463424,68.7673223,68.77940991,70.06254663,69.42097827,DES0437-5540
-52.46094357,-52.46094357,-51.73051029,-51.73051029,-52.09722222,356.94456001,355.7457029,355.75543848,356.93482443,356.34513145,DES2345-5205
-46.75010994,-46.75010994,-46.01966852,-46.01966852,-46.38611111,63.52788425,62.46179701,62.46888219,63.52079908,62.99484063,DES0411-4623
-4.63180866,-4.63180866,-3.90135098,-3.90135098,-4.26666667,34.91719474,34.18434359,34.18469195,34.91684638,34.55076917,DES0218-0416
-49.60553489,-49.60553489,-48.8750971,-48.8750971,-49.24166667,71.92875013,70.80157054,70.80984541,71.92047525,71.36516033,DES0445-4914
-62.45467101,-62.45467101,-61.72426615,-61.72426615,-62.09166667,75.93720131,74.35762383,74.37640631,75.91841883,75.14741257,DES0500-6205
-48.17782423,-48.17782423,-47.44738453,-47.44738453,-47.81388889,75.00683743,73.91139503,73.91904577,74.99918669,74.45911623,DES0457-4748
-52.46094357,-52.46094357,-51.73051029,-51.73051029,-52.09722222,77.12761816,75.92876104,75.93849663,77.11788257,76.5281896,DES0506-5205
-63.88230631,-63.88230631,-63.15190835,-63.15190835,-63.51944444,83.93761884,82.27825716,82.29922002,83.91665598,83.107938,DES0532-6331
-56.74401669,-56.74401669,-56.0135925,-56.0135925,-56.38055556,107.78161698,106.4495689,106.46221763,107.76896826,107.11559294,DES0708-5622
-56.03017514,-56.03017514,-55.29974919,-55.29974919,-55.66666667,354.12989083,352.82257889,352.83466649,354.11780322,353.47623486,DES2333-5540
-5.34568293,-5.34568293,-4.61522528,-4.61522528,-4.98055556,38.62109437,37.88744573,37.88785306,38.62068705,38.25427005,DES0233-0458
-3.91793436,-3.91793436,-3.18747665,-3.18747665,-3.55277778,38.39141075,37.65924184,37.6595315,38.3911211,38.0253263,DES0232-0333
-28.1896124,-28.1896124,-27.45915877,-27.45915877,-27.825,53.44934194,52.62058291,52.62336185,53.446563,53.03496243,DES0332-2749
-58.88552985,-58.88552985,-58.15511167,-58.15511167,-58.52222222,66.09479902,64.68121032,64.69577491,66.08023444,65.38800467,DES0421-5831
-49.60553489,-49.60553489,-48.8750971,-48.8750971,-49.24166667,66.46143683,65.33425724,65.34253212,66.45316195,65.89784703,DES0423-4914
-61.02702272,-61.02702272,-60.29661194,-60.29661194,-60.66388889,73.12278641,71.61477995,71.63169117,73.10587519,72.36878318,DES0449-6039
-65.30992634,-65.30992634,-64.57953651,-64.57953651,-64.94722222,79.40430725,77.65553,77.67905491,79.38078234,78.52991863,DES0514-6456
-63.16849041,-63.16849041,-62.43808887,-62.43808887,-62.80555556,89.20007927,87.58171789,87.60154784,89.18024933,88.39089858,DES0553-6248
-55.31633187,-55.31633187,-54.58590427,-54.58590427,-54.95277778,64.82157,63.53789665,63.54945668,64.81000997,64.17973333,DES0416-5457
-2.49018568,-2.49018568,-1.75972793,-1.75972793,-2.125,36.8102015,36.07905328,36.07922618,36.8100286,36.44462739,DES0225-0207
-48.89168004,-48.89168004,-48.16124127,-48.16124127,-48.52777778,68.62635025,67.51535207,67.52330705,68.61839527,68.07085116,DES0432-4831
-61.02702272,-61.02702272,-60.29661194,-60.29661194,-60.66388889,70.20854968,68.70054323,68.71745445,70.19163846,69.45454645,DES0437-6039
-55.31633187,-55.31633187,-54.58590427,-54.58590427,-54.95277778,103.35966778,102.07599443,102.08755446,103.34810775,102.7178311,DES0650-5457
-46.03625154,-46.03625154,-45.30580933,-45.30580933,-45.67222222,342.95487522,341.90264269,341.90946469,342.94805322,342.42875895,DES2249-4540
-4.63180866,-4.63180866,-3.90135098,-3.90135098,-4.26666667,39.21243195,38.47958081,38.47992917,39.21208359,38.84600638,DES0235-0416
-59.59936327,-59.59936327,-58.86894739,-58.86894739,-59.23611111,62.26745455,60.82395739,60.83925035,62.25216158,61.54570597,DES0406-5914
-46.75010994,-46.75010994,-46.01966852,-46.01966852,-46.38611111,65.59774216,64.53165492,64.5387401,65.59065699,65.06469854,DES0420-4623
-59.59936327,-59.59936327,-58.86894739,-58.86894739,-59.23611111,73.43284167,71.98934451,72.00463747,73.4175487,72.71109309,DES0450-5914
-3.20406003,-3.20406003,-2.4736023,-2.4736023,-2.83888889,35.44650296,34.71490154,34.71513273,35.44627177,35.08070225,DES0220-0250
-51.74709313,-51.74709313,-51.01665863,-51.01665863,-51.38333333,64.29128535,63.11146649,63.12080701,64.28194484,63.70137592,DES0414-5123
-59.59936327,-59.59936327,-58.86894739,-58.86894739,-59.23611111,77.61986184,76.17636468,76.19165764,77.60456887,76.89811326,DES0507-5914
-55.31633187,-55.31633187,-54.58590427,-54.58590427,-54.95277778,68.55106333,67.26738999,67.27895002,68.5395033,67.90922666,DES0431-5457
-53.17479275,-53.17479275,-52.44436076,-52.44436076,-52.81111111,72.69110774,71.47239561,71.48254879,72.68095456,72.08175168,DES0448-5248
-56.03017514,-56.03017514,-55.29974919,-55.29974919,-55.66666667,104.24976877,102.94245683,102.95454444,104.23768117,103.5961128,DES0654-5540
-48.17782423,-48.17782423,-47.44738453,-47.44738453,-47.81388889,67.56541201,66.4699696,66.47762034,67.55776127,67.01769081,DES0428-4748
-58.17169418,-58.17169418,-57.44127386,-57.44127386,-57.80833333,76.49246364,75.1073586,75.12124234,76.4785799,75.79991112,DES0503-5748
-44.60853245,-44.60853245,-43.87808876,-43.87808876,-44.24444444,10.1840471,9.15800335,9.16433412,10.17771632,9.67102522,DES0038-4414
-1.77631131,-1.77631131,-1.04585356,-1.04585356,-1.41111111,41.0479643,40.31715535,40.31727008,41.04784956,40.68255982,DES0242-0124
-61.74084837,-61.74084837,-61.01044044,-61.01044044,-61.37777778,70.75979467,69.21695192,69.23476397,70.74198262,69.9883733,DES0439-6122
-56.03017514,-56.03017514,-55.29974919,-55.29974919,-55.66666667,73.87187141,72.56455947,72.57664708,73.8597838,73.21821544,DES0452-5540
-54.60248698,-54.60248698,-53.87205783,-53.87205783,-54.23888889,64.66098396,63.39991728,63.41098061,64.64992062,64.03045062,DES0416-5414
-61.74084837,-61.74084837,-61.01044044,-61.01044044,-61.37777778,63.30843057,61.76558782,61.78339987,63.29061852,62.5370092,DES0410-6122
-57.45785642,-57.45785642,-56.7274341,-56.7274341,-57.09444444,69.42789356,68.0699404,68.08318674,69.41464722,68.74891698,DES0434-5705
-48.89168004,-48.89168004,-48.16124127,-48.16124127,-48.52777778,69.70431399,68.59331581,68.60127079,69.69635901,69.1488149,DES0436-4831
-7.48730553,-7.48730553,-6.756848,-6.756848,-7.12222222,36.95375399,36.21701452,36.21760086,36.95316764,36.58538425,DES0226-0707
-54.60248698,-54.60248698,-53.87205783,-53.87205783,-54.23888889,76.87659466,75.61552799,75.62659132,76.86553133,76.24606133,DES0504-5414
-58.17169418,-58.17169418,-57.44127386,-57.44127386,-57.80833333,1.45250512,0.06740008,0.08128382,1.43862137,0.7599526,DES0003-5748
-6.77343137,-6.77343137,-6.0429738,-6.0429738,-6.40833333,38.92873118,38.19313913,38.19366541,38.9282049,38.56093516,DES0234-0624
-63.88230631,-63.88230631,-63.15190835,-63.15190835,-63.51944444,79.1345349,77.47517321,77.49613607,79.11357204,78.30485406,DES0513-6331
-46.03625154,-46.03625154,-45.30580933,-45.30580933,-45.67222222,70.81659143,69.7643589,69.7711809,70.80976943,70.29047517,DES0441-4540
-60.31319429,-60.31319429,-59.58278087,-59.58278087,-59.95,68.27917981,66.80424742,66.82032088,68.26310635,67.54171362,DES0430-5957
-58.17169418,-58.17169418,-57.44127386,-57.44127386,-57.80833333,71.1324666,69.74736156,69.76124531,71.11858286,70.43991408,DES0441-5748
-63.88230631,-63.88230631,-63.15190835,-63.15190835,-63.51944444,93.54378673,91.88442504,91.9053879,93.52282386,92.71410588,DES0610-6331
-54.60248698,-54.60248698,-53.87205783,-53.87205783,-54.23888889,351.36731972,350.10625304,350.11731638,351.35625638,350.73678638,DES2322-5414
-65.30992634,-65.30992634,-64.57953651,-64.57953651,-64.94722222,91.2054354,89.45665815,89.48018306,91.18191049,90.33104677,DES0601-6456
-57.45785642,-57.45785642,-56.7274341,-56.7274341,-57.09444444,347.9541085,346.59615533,346.60940167,347.94086215,347.27513191,DES2309-5705
-56.74401669,-56.74401669,-56.0135925,-56.0135925,-56.38055556,359.47483975,358.14279168,358.1554404,359.46219103,358.80881571,DES2355-5622
-1.06243694,-1.06243694,-0.33197917,-0.33197917,-0.69722222,43.16086468,42.43028131,42.43033798,43.16080801,42.795573,DES0251-0041
-28.90348249,-28.90348249,-28.17302911,-28.17302911,-28.53888889,52.75149211,51.91709647,51.91997902,52.74860955,52.33429429,DES0329-2832
-53.88864058,-53.88864058,-53.15820997,-53.15820997,-53.525,63.32782661,62.08839511,62.09899022,63.3172315,62.70811086,DES0410-5331
-51.74709313,-51.74709313,-51.01665863,-51.01665863,-51.38333333,63.14742861,61.96760975,61.97695027,63.1380881,62.55751918,DES0410-5123
-63.88230631,-63.88230631,-63.15190835,-63.15190835,-63.51944444,80.73556288,79.07620119,79.09716406,80.71460002,79.90588204,DES0519-6331
-53.88864058,-53.88864058,-53.15820997,-53.15820997,-53.525,352.47596856,351.23653705,351.24713216,352.46537345,351.8562528,DES2327-5331
-58.17169418,-58.17169418,-57.44127386,-57.44127386,-57.80833333,354.75250882,353.36740378,353.38128752,354.73862508,354.0599563,DES2336-5748
-51.03324149,-51.03324149,-50.30280583,-50.30280583,-50.66944444,72.14685158,70.98529829,70.99426463,72.13788523,71.56607493,DES0446-5040
-61.74084837,-61.74084837,-61.01044044,-61.01044044,-61.37777778,91.62361416,90.08077141,90.09858346,91.60580211,90.85219278,DES0603-6122
-63.88230631,-63.88230631,-63.15190835,-63.15190835,-63.51944444,71.12939499,69.47003331,69.49099617,71.10843213,70.29971415,DES0441-6331
-50.31938872,-50.31938872,-49.58895197,-49.58895197,-49.95555556,72.02399305,70.87997353,70.88858511,72.01538146,71.45198329,DES0445-4957
-62.45467101,-62.45467101,-61.72426615,-61.72426615,-62.09166667,94.23976275,92.66018527,92.67896775,94.22098026,93.44997401,DES0613-6205
2.50693495,2.50693495,3.23739268,3.23739268,2.87222222,150.53044485,149.79928731,149.7990534,150.53067877,150.16486608,DES1000+0252
-28.1896124,-28.1896124,-27.45915877,-27.45915877,-27.825,51.83489794,51.00613891,51.00891785,51.832119,51.42051842,DES0325-2749
-28.1896124,-28.1896124,-27.45915877,-27.45915877,-27.825,52.64211994,51.81336091,51.81613985,52.639341,52.22774042,DES0328-2749
-51.74709313,-51.74709313,-51.01665863,-51.01665863,-51.38333333,65.43514209,64.25532323,64.26466375,65.42580157,64.84523266,DES0419-5123
-56.03017514,-56.03017514,-55.29974919,-55.29974919,-55.66666667,82.73209147,81.42477953,81.43686714,82.72000387,82.0784355,DES0528-5540
-54.60248698,-54.60248698,-53.87205783,-53.87205783,-54.23888889,356.253564,354.99249733,355.00356066,356.24250067,355.62303066,DES2342-5414
-57.45785642,-57.45785642,-56.7274341,-56.7274341,-57.09444444,2.40913488,1.05118171,1.06442806,2.39588854,1.7301583,DES0006-5705
-44.60853245,-44.60853245,-43.87808876,-43.87808876,-44.24444444,73.96242198,72.93637823,72.94270901,73.95609121,73.44940011,DES0453-4414
-57.45785642,-57.45785642,-56.7274341,-56.7274341,-57.09444444,73.37017348,72.01222032,72.02546666,73.35692714,72.6911969,DES0450-5705
-48.89168004,-48.89168004,-48.16124127,-48.16124127,-48.52777778,74.01616895,72.90517077,72.91312575,74.00821397,73.46066986,DES0453-4831
-46.75010994,-46.75010994,-46.01966852,-46.01966852,-46.38611111,76.98196067,75.91587343,75.92295861,76.9748755,76.44891705,DES0505-4623
-3.20406003,-3.20406003,-2.4736023,-2.4736023,-2.83888889,37.59080121,36.8591998,36.85943099,37.59057003,37.22500051,DES0228-0250
3.2208093,3.2208093,3.95126701,3.95126701,3.58611111,150.6960466,149.96443318,149.96414079,150.69633899,150.33023989,DES1001+0335
-53.88864058,-53.88864058,-53.15820997,-53.15820997,-53.525,66.93046346,65.69103196,65.70162707,66.91986835,66.31074771,DES0425-5331
-6.05955717,-6.05955717,-5.32909956,-5.32909956,-5.69444444,39.48254334,38.7479813,38.74844792,39.48207672,39.11526232,DES0236-0541
-56.03017514,-56.03017514,-55.29974919,-55.29974919,-55.66666667,63.74590562,62.43859368,62.45068129,63.73381802,63.09224965,DES0412-5540
-64.5961184,-64.5961184,-63.86572433,-63.86572433,-64.23333333,78.43206469,76.72930025,76.7514911,78.40987384,77.58068247,DES0510-6414
-50.31938872,-50.31938872,-49.58895197,-49.58895197,-49.95555556,2.11991541,0.97589589,0.98450747,2.11130383,1.54790565,DES0006-4957
-55.31633187,-55.31633187,-54.58590427,-54.58590427,-54.95277778,71.03739222,69.75371888,69.7652789,71.02583219,70.39555555,DES0441-5457
-56.74401669,-56.74401669,-56.0135925,-56.0135925,-56.38055556,353.02800777,351.6959597,351.70860842,353.01535905,352.36198374,DES2329-5622
-58.88552985,-58.88552985,-58.15511167,-58.15511167,-58.52222222,357.73661508,356.32302638,356.33759097,357.7220505,357.02982073,DES2348-5831
-47.46396751,-47.46396751,-46.73352694,-46.73352694,-47.1,67.60534357,66.52486195,66.53222307,67.59798245,67.06510276,DES0428-4706
-66.02372978,-66.02372978,-65.29334456,-65.29334456,-65.66111111,82.18823042,80.39059797,80.41557566,82.16325273,81.2894142,DES0525-6539
-58.88552985,-58.88552985,-58.15511167,-58.15511167,-58.52222222,82.50076317,81.08717447,81.10173906,82.48619859,81.79396882,DES0527-5831
-53.17479275,-53.17479275,-52.44436076,-52.44436076,-52.81111111,0.64609382,359.42738168,359.43753487,0.63594063,0.03673775,DES0000-5248
-52.46094357,-52.46094357,-51.73051029,-51.73051029,-52.09722222,66.6689584,65.47010128,65.47983687,66.65922281,66.06952984,DES0424-5205
-46.03625154,-46.03625154,-45.30580933,-45.30580933,-45.67222222,76.94647861,75.89424608,75.90106808,76.93965661,76.42036234,DES0505-4540
-51.74709313,-51.74709313,-51.01665863,-51.01665863,-51.38333333,78.01756621,76.83774735,76.84708786,78.00822569,77.42765678,DES0509-5123
-60.31319429,-60.31319429,-59.58278087,-59.58278087,-59.95,73.98167378,72.50674139,72.52281485,73.96560032,73.24420758,DES0452-5957
-58.17169418,-58.17169418,-57.44127386,-57.44127386,-57.80833333,64.4324703,63.04736527,63.06124901,64.41858656,63.73991779,DES0414-5748
-53.88864058,-53.88864058,-53.15820997,-53.15820997,-53.525,64.52870556,63.28927406,63.29986917,64.51811045,63.90898981,DES0415-5331
-48.89168004,-48.89168004,-48.16124127,-48.16124127,-48.52777778,64.31449528,63.20349711,63.21145208,64.30654031,63.7589962,DES0415-4831
-62.45467101,-62.45467101,-61.72426615,-61.72426615,-62.09166667,78.98762821,77.40805074,77.42683322,78.96884573,78.19783948,DES0512-6205
-58.17169418,-58.17169418,-57.44127386,-57.44127386,-57.80833333,353.41250956,352.02740452,352.04128826,353.39862582,352.71995704,DES2330-5748
-48.89168004,-48.89168004,-48.16124127,-48.16124127,-48.52777778,16.8840907,15.77309253,15.7810475,16.87613573,16.32859161,DES0105-4831
-4.63180866,-4.63180866,-3.90135098,-3.90135098,-4.26666667,35.6330676,34.90021646,34.90056482,35.63271925,35.26664203,DES0221-0416
-60.31319429,-60.31319429,-59.58278087,-59.58278087,-59.95,69.7048033,68.22987091,68.24594437,69.68872984,68.96733711,DES0435-5957
-51.74709313,-51.74709313,-51.01665863,-51.01665863,-51.38333333,4.81073498,3.63091612,3.64025664,4.80139447,4.22082555,DES0016-5123
-6.05955717,-6.05955717,-5.32909956,-5.32909956,-5.69444444,34.4605385,33.72597647,33.72644309,34.46007189,34.09325749,DES0216-0541
-6.77343137,-6.77343137,-6.0429738,-6.0429738,-6.40833333,36.77359859,36.03800655,36.03853282,36.77307231,36.40580257,DES0225-0624
-29.61735232,-29.61735232,-28.88689921,-28.88689921,-29.25277778,52.88388972,52.04364894,52.04663815,52.88090051,52.46376933,DES0329-2915
-51.03324149,-51.03324149,-50.30280583,-50.30280583,-50.66944444,62.00947982,60.84792653,60.85689288,62.00051348,61.42870318,DES0405-5040
-56.74401669,-56.74401669,-56.0135925,-56.0135925,-56.38055556,81.99428907,80.66224099,80.67488972,81.98164034,81.32826503,DES0525-5622
